Title ID	Region	Name	Update Version	Required FW VERSION	PKG direct link	Last Modification Date
CUSA06517	US	Spellspire	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06517_00/3/f_485e9a027633e16d3314668be0844647fb9ace30c41dd8243d63328480f48baa/f/UP4403-CUSA06517_00-SPELLSPIRE000000-A0101-V0101.json	2018-05-23 20:21:22
CUSA06521	US	TOUHOU Genso Wanderer	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06521_00/1/f_e191f063908ae2e8b6bf415c70e73c4271853e8cc39e8f4bd8b3650784e6c46a/f/UP1063-CUSA06521_00-0000000000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06522	US	Industry Giant 2	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06522_00/3/f_e292748df9d767ff6b710b94b7cc0b3d926dc06dc238c2b2de1053a932d3300d/f/UP2715-CUSA06522_00-INDUSTRYG2PS4US0-A0102-V0100.json	2018-05-23 20:21:22
CUSA06524	EU	For Honor	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06524_00/2/f_9ed39a477cb3faf490b46e355f2a88a455d29bcf1b50c0061661133e14ac082e/f/EP0001-CUSA06524_00-FHGAMEPS4CAREXTE-A0102-V0100.json	2018-05-23 20:21:22
CUSA06529	EU	Tethered	1.07		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06529_00/12/f_e472ad6a35480a530c6cb4e5a3a8100cda86667441cebbaade9a4f3eb4f94267/f/EP1225-CUSA06529_00-TETHEREDSECRETSO-A0107-V0100.json	2018-05-23 20:21:22
CUSA06534	EU	EA SPORTS™ UFC® 3	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06534_00/4/f_2af7f40e6abcd3ea98f6b68ab8f51be6273ca4109ae1cbc4ae879d10f7475015/f/EP0006-CUSA06534_00-EASPORTSUFC3GAME-A0104-V0100.json	2018-05-23 20:21:22
CUSA06536	US	EA SPORTS™ UFC® 3	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06536_00/4/f_1ba8024037bd9e9cd205c13316cbec121b675e1c3be9c5acfddaf7527128cbd5/f/UP0006-CUSA06536_00-EASPORTSUFC3GAME-A0104-V0100.json	2018-05-23 20:21:22
CUSA06543	EU	Deformers	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06543_00/7/f_338af0146a0dabf7ea05f213b00208686e9ace04742e3c926bbf29e83b0c59a9/f/EP2455-CUSA06543_00-DEFORMERS0000000-A0104-V0100.json	2018-05-23 20:21:22
CUSA06548	US	Cities: Skylines	3.00		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06548_00/9/f_3789f3951a12ea2270172c0bd46fdf7631f7638f502af381cdcd97a2e552e661/f/UP4139-CUSA06548_00-CITIESPS4GAME002-A0300-V0100.json	2018-05-23 20:21:22
CUSA06549	US	LEGO® CITY UNDERCOVER	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06549_00/4/f_e5ce6b9d42f3ebc9e0e1e7112c4ae1675d217ded1f9d89eb69f0c051d75822b2/f/UP1018-CUSA06549_00-LEGOCITYUNDERCOV-A0102-V0100.json	2018-05-23 20:21:22
CUSA06551	US	VRV	1.14		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06551_00/37/f_9b8d8ffc3cb327fbf7bbf4a2aab9377045bada4555f185570422abd37323d630/f/UP8826-CUSA06551_00-20161004AAAABBBB-A0114-V0100.json	2018-05-23 20:21:22
CUSA06560	EU	Prey	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06560_00/5/f_a0070e567e8ecff136196f614a2c2c4f4163846ce373d5a6e9801b842cd92960/f/EP1003-CUSA06560_00-PREYPS4FULLGAME1-A0105-V0100.json	2018-05-23 20:21:22
CUSA06561	EU	Keep Talking and Nobody Explodes	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06561_00/5/f_0769d8fe1cb63ce7b23371dd5969cd896292929f1c52247a8ccb9212d08bea2f/f/EP0633-CUSA06561_00-KTANEBOMBGAME001-A0104-V0100.json	2018-05-23 20:21:22
CUSA06563	EU	Megaton Rainfall	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06563_00/9/f_37860363b93e6924e7a6f6a8bec9d25d433f63437d6de304e06666ce31c17b5a/f/EP1055-CUSA06563_00-MEGATONRAINFALL0-A0106-V0101.json	2018-05-23 20:21:22
CUSA06566	US	NBA	1.17		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06566_00/24/f_e55437b4250e86119ce753cd972251f8fca87fdcb182f6ea43ea6411bf10cb93/f/UP8824-CUSA06566_00-NBAUSPS4TDBS0002-A0117-V0100.json	2018-05-23 20:21:22
CUSA06573	JP	四女神オンライン CYBER DIMENSION NEPTUNE	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06573_00/6/f_a129fd134713d5086bb4cca84177ce415ec1e54575de1697edf954977d6c23fb/f/JP0031-CUSA06573_00-CYONMEGAMIONLINE-A0102-V0101.json	2018-05-23 20:21:22
CUSA06579	EU	Chess Ultra	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06579_00/2/f_91af02a2b30708861439da667f87147d2d0f1dd0eb1678c8745bd91bbbf56660/f/EP4337-CUSA06579_00-PURECHESSULTRAAA-A0102-V0100.json	2018-05-23 20:21:22
CUSA06580	US	Chess Ultra	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06580_00/2/f_893a314783fc3141a6dd11b3cf45c0dcfa01732a97523d4a29a5a3692f2449d3/f/UP2070-CUSA06580_00-PURECHESSULTRAAA-A0102-V0100.json	2018-05-23 20:21:22
CUSA06581	US	Proton Pulse	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06581_00/1/f_c5eae0acccfe7b052bae6b6e4026cbe5a8ca4fe972f9c1044588eafb2a26663e/f/UP0711-CUSA06581_00-ZTPROTONPU201601-A0101-V0100.json	2018-05-23 20:21:22
CUSA06583	US	Paranormal Activity: The Lost Soul	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06583_00/10/f_949326a94ef1486cc71646188a78907b138feb48c1aa0ac6e8975bece4dc29a1/f/UP1376-CUSA06583_00-PAVRTHELOSTSOUL1-A0105-V0100.json	2018-05-23 20:21:22
CUSA06587	US	Tethered	1.07		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06587_00/11/f_7b5766b5d1e0fb1f3482061b525f9333b67b1b9947ec0927013e11566180d29b/f/UP1228-CUSA06587_00-TETHEREDSECRETSO-A0107-V0100.json	2018-05-23 20:21:22
CUSA06588	JP	蒼の彼方のフォーリズム HD EDITION	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06588_00/2/f_5f21354de4d92bd649c1fd3b929ab09514588e219962f41edb490d9618f16249/f/JP0549-CUSA06588_00-AOKANAHD00000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06590	EU	Earthlock: Festival of Magic	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06590_00/4/f_2f2e046ee663adf95ddd5fb2ea0ad46e8ad24a4572e5e4d57771db334087428d/f/EP1184-CUSA06590_00-EARTHLOCKPS4EURO-A0103-V0100.json	2018-05-23 20:21:22
CUSA06591	EU	Splasher	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06591_00/1/f_ef4db589fbe29775909aba5b06352b5218413e4ef4887b40e61789d3f0bfffbc/f/EP1302-CUSA06591_00-0000000000000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA06592	ASIA	NieR:Automata	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06592_00/2/f_25bc4a45634d7f8888cb8d8b3f9e4760a7d3d4cf045bc4fbaf7ff01e9fc726e5/f/HP0082-CUSA06592_00-ANDROIDS20030612-A0102-V0100.json	2018-05-23 20:21:22
CUSA06603	JP	Winning Post 8 2017	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06603_00/7/f_e23ce53525cf8083d28b9156b3afe79ad5d645e95121fdd4a27a2b95a3de2d23/f/JP0106-CUSA06603_00-WP82017V00000100-A0106-V0100.json	2018-05-23 20:21:22
CUSA06611	JP	Fly to KUMA	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06611_00/2/f_c32ddc6d9870c4c3bf88ddbd44732b13613eef6a1515c4937ba4e1d81498c103/f/JP3043-CUSA06611_00-VRFTKM0000000001-A0101-V0102.json	2018-05-23 20:21:22
CUSA06612	JP	Touhou Kobuto V: Burst Battle	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06612_00/7/f_f3252139fcb8db93b2b07b1f35863b9ffeef6c95ebaba4693de25d624baeaf49/f/JP0704-CUSA06612_00-KBT4GAME00000001-A0105-V0100.json	2018-05-23 20:21:22
CUSA06614	JP	ACA NEOGEO 2020 SUPER BASEBALL	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06614_00/6/f_94e921ccee90040d73518654419c015976ad94204f3223dd5018679711825aae/f/JP0571-CUSA06614_00-HAMPRDC000000001-A0104-V0100.json	2018-05-23 20:21:22
CUSA06617	JP	ACA NEOGEO LAST RESORT	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06617_00/1/f_8f8bf8bc26ebe8f4c1c3a69a209b8820e4e521084a0e3d1f480757ba2ea4bf48/f/JP0571-CUSA06617_00-HAMPRDC000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06623	US	Outlast 2	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06623_00/6/f_7239692f3615cbeadfef7b79a797448c925dcf58fdc52c0862a28132d77c91f3/f/UP2113-CUSA06623_00-OUTLAST200000000-A0105-V0100.json	2018-05-23 20:21:22
CUSA06630	JP	KaijiVR	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06630_00/3/f_b5d9896bde55d0d9e18dda6f91ed10cfcae267168ea277143d063204579b0c6a/f/JP1968-CUSA06630_00-KAIJIVR160001000-A0101-V0100.json	2018-05-23 20:21:22
CUSA06633	EU	Outlast 2	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06633_00/5/f_76b0132e8187f117247bf44bed0ca8a26271f39c907eadc3825ec6a67ee353e2/f/EP4467-CUSA06633_00-OUTLAST200000000-A0104-V0100.json	2018-05-23 20:21:22
CUSA06641	EU	Has-Been Heroes	1.10		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06641_00/6/f_2b498f49610c92f83e9184abd3c659b844d431084902e501ddd3e2694eeca721/f/EP2455-CUSA06641_00-HASBEENHEROES00E-A0110-V0100.json	2018-05-23 20:21:22
CUSA06643	US	Has-Been Heroes	1.10		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06643_00/6/f_98440b577d82e335b62a6df1139b1f7e69c67cfe500e0e3c9430b0faa8208259/f/UP2591-CUSA06643_00-HASBEENHEROES00A-A0110-V0100.json	2018-05-23 20:21:22
CUSA06644	US	Full Throttle Remastered	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06644_00/3/f_82e3631271e4adc90d0535d48c4df03445a7086bc6148282741ce0390ab4377f/f/UP2154-CUSA06644_00-FULLTHROTTLE0PS4-A0102-V0100.json	2018-05-23 20:21:22
CUSA06649	EU	Wonder Boy: The Dragon's Trap	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06649_00/3/f_f15d48531d52e33160276ce9efbd561f39dda35c3b730f18894640d7b1b1b3dc/f/EP1470-CUSA06649_00-DOTWBDRAGONSTRAP-A0103-V0100.json	2018-05-23 20:21:22
CUSA06653	US	O! My Genesis VR	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06653_00/2/f_af663bdeeb9f5d4dcaf745ec90c6852fc17181491a9935cc49ba8080c885af48/f/UP5010-CUSA06653_00-USA0000000000000-A0103-V0100.json	2018-05-23 20:21:22
CUSA06656	US	Silence	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06656_00/2/f_d6694025b37cae64ba89a63710326a910d51b2205fa11a63618f5defb529175f/f/UP1440-CUSA06656_00-DAEDASILENCE0001-A0101-V0101.json	2018-05-23 20:21:22
CUSA06661	JP	現代大戦略2017～変貌する軍事均衡！戦慄のパワーゲーム～	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06661_00/1/f_7372ed10b1c480b5e3b2aafd1eaebea04ef60f2331167f7a7f8f2a6dfe50252f/f/JP0393-CUSA06661_00-000000GENDAI2017-A0101-V0100.json	2018-05-23 20:21:22
CUSA06664	EU	Symphony of the Machine	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06664_00/7/f_90ccdd3d5a3fa3f43fc67266d53761dc5473961079a1542456d3db9b3f93b34a/f/EP8947-CUSA06664_00-0000000000000000-A0101-V0102.json	2018-05-23 20:21:22
CUSA06667	JP	VR Tennis Online	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06667_00/3/f_32fed69d1241b15e1f94bb902d142cf8bb76d8ee3dafbe9afeeb0eb3087eb3a0/f/JP3043-CUSA06667_00-VRTO000000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06673	EU	Battle Chasers: Nightwar	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06673_00/3/f_a85e92d9ca805c9ad44cff779ac9047c0ae5ae90a1536b6bbcffa1cd9f11663e/f/EP4389-CUSA06673_00-BATTLECHASERSEU0-A0103-V0100.json	2018-05-23 20:21:22
CUSA06687	US	ACA NEOGEO LAST RESORT	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06687_00/1/f_6fddf5fe8c170a8121462a377a85cac43470c871ab35bcb215d185d508047502/f/UP0571-CUSA06687_00-HAMPRDC000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06691	US	ACA NEOGEO 2020 SUPER BASEBALL	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06691_00/7/f_d4fcae73456811f05fae025441c86eac36a48946e2e77f86050249ac43c5e19c/f/UP0571-CUSA06691_00-HAMPRDC000000001-A0104-V0100.json	2018-05-23 20:21:22
CUSA06697	US	Ghostbusters VR: Firehouse	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06697_00/6/f_89ef8388eb1a73d8dc0120aac2a7f717d2c02ae19fc52c0c08059c5c83c3bd17/f/UP8825-CUSA06697_00-GHOSTBUSTERSVRC1-A0102-V0100.json	2018-05-23 20:21:22
CUSA06701	EU	Full Throttle Remastered	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06701_00/3/f_d935cdaeccbd57878aaaaf6615e61953c550d2105a04b4e1003ad5bfc49ae828/f/EP2154-CUSA06701_00-FULLTHROTTLE0PS4-A0102-V0100.json	2018-05-23 20:21:22
CUSA06702	EU	Ys Origin	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06702_00/8/f_403bd85058b923cc3b33ad6814fec4b1940b837cf14ede7962971d23b5bb844e/f/EP1470-CUSA06702_00-DOTEMUYSORIGIN01-A0102-V0100.json	2018-05-23 20:21:22
CUSA06705	EU	Pixel Gear	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06705_00/2/f_8385fa7655b8ba5ff3626f76ea40b6382da3affcc978bb2b503255f03304853a/f/EP1830-CUSA06705_00-PIXELGEARVR00001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06720	EU	Danganronpa 1.2 RELOAD	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06720_00/1/f_b95d8c00a677d8a1ae7d9e7dacbdc343a4f0ed27490a2a64db94edd83243e87b/f/EP1063-CUSA06720_00-DANGANRONPARLDEU-A0101-V0100.json	2018-05-23 20:21:22
CUSA06727	EU	ACA NEOGEO LAST RESORT	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06727_00/1/f_d58bf4aeddd6049f3af5902f0833e1de52214352c82cc24c899546422d13f5ad/f/EP8908-CUSA06727_00-HAMPRDC000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06734	US	Battle Garegga Rev.2016	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06734_00/2/f_3c667e5b6253ca0c1847a157b3fcf3c39330d5b1a748d72266d4ebf748bf3626/f/UP2789-CUSA06734_00-BATTLEGAREGGAUSA-A0102-V0100.json	2018-05-23 20:21:22
CUSA06738	EU	DYING：Reborn VR	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06738_00/1/f_76f51e15f7b7ad6df58891e756d1859d695f632db88b35b4187609209bb68e33/f/EP1830-CUSA06738_00-DYINGREBORNVR001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06739	EU	Death Squared	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06739_00/9/f_73829319227af4f3f3757c86a6106bc1c7b9d6272babe40ccf0ed571158d233d/f/EP8946-CUSA06739_00-1111212111112112-A0104-V0100.json	2018-05-23 20:21:22
CUSA06740	EU	DRAGON QUEST HEROES II	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06740_00/6/f_de32e6e75ec310b610d0025593e430d2467d0a496af21e14dbe5fa83070e43f4/f/EP0082-CUSA06740_00-DQHGAME000000000-A0106-V0100.json	2018-05-23 20:21:22
CUSA06741	EU	Cladun Returns: This is Sengoku!	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06741_00/2/f_0f749c39e3b50f2a0220514a2d986b46afb150e91c4d372b4bcf8eb3dbeae42f/f/EP1063-CUSA06741_00-CLASSICDUNGEON03-A0101-V0101.json	2018-05-23 20:21:22
CUSA06742	EU	Littlstar VR Cinema	1.21		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06742_00/32/f_f0c51c1545e3dc1c7016d788e00878f4ac44cd990551f3afc134803d5926a295/f/EP2870-CUSA06742_00-LITT1ST4RTHEG0AT-A0121-V0100.json	2018-05-23 20:21:22
CUSA06748	JP	Unearthing Mars	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06748_00/1/f_53c1c568b5fc1ba559747b960c4a659ab2a7a0f583cc67b18ac65ba692a478d4/f/JP2885-CUSA06748_00-WKVRUMARS0000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA06749	ASIA	Unearthing Mars	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06749_00/8/f_0663619092dce4c8188510de85044524076b71d08f8b21a0f58c13206f80f071/f/HP2790-CUSA06749_00-WKVRUMARS0000000-A0104-V0100.json	2018-05-23 20:21:22
CUSA06752	JP	魔女と百騎兵２	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06752_00/11/f_3d299da3738d9987a94cdb9576d482414e0fd20c09332f37bd626f39fcf29a46/f/JP0404-CUSA06752_00-0000000000000000-A0104-V0100.json	2018-05-23 20:21:22
CUSA06754	EU	RWBY: Grimm Eclipse	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06754_00/2/f_ff12c87483794bcfaf2cf7fd638e8bf1aa18b4454a5c63b977c413e78b0cb9b7/f/EP2209-CUSA06754_00-RWBYPS4000000002-A0102-V0100.json	2018-05-23 20:21:22
CUSA06757	EU	Clockwork Tales: Of Glass and Ink	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06757_00/2/f_3fe111dea121cbc5b6d5c16e7a7c73fc761286bd13559c2fd2c953b868f76de6/f/EP1667-CUSA06757_00-CLOCKWORK000SIEE-A0101-V0100.json	2018-05-23 20:21:22
CUSA06761	EU	Invasion!	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06761_00/1/f_0b75fe8073292a49c80c3dda65b36789705723d9e5673018a6d3a25959601f3a/f/EP2906-CUSA06761_00-INVASIONPSVREP01-A0101-V0100.json	2018-05-23 20:21:22
CUSA06766	US	Crystal Rift	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06766_00/1/f_3c0ffd2ba4f54d5e2f7e5a7db3d6f18dd9252505aa0f4d80fd35814af0674668/f/UP1512-CUSA06766_00-0000000000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06767	US	Clockwork Tales: Of Glass and Ink	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06767_00/1/f_115a3e64674baa8ced76018d382b9549f76f2b85ce7195a9f5d3f6388200b111/f/UP1681-CUSA06767_00-CLOCKWORK000SIEA-A0101-V0100.json	2018-05-23 20:21:22
CUSA06769	US	DRAGON QUEST HEROES II	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06769_00/6/f_1ef8e43a5d141b7575200e6e92f246b2cefac9a6b33a5129c81c9fb240cb56d5/f/UP0082-CUSA06769_00-DQHGAME000000000-A0106-V0100.json	2018-05-23 20:21:22
CUSA06770	US	Cladun Returns: This is Sengoku!	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06770_00/2/f_361e90867a377a29d11af53d858ee6bf45b5514e15e74536fb3462206e02e4ff/f/UP1063-CUSA06770_00-CLASSICDUNGEON03-A0101-V0101.json	2018-05-23 20:21:22
CUSA06801	EU	8DAYS	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06801_00/9/f_2bb2382b2df561c3c54d9cfcb986a3b1659e13f595d3500e6bc22a5a12e26abc/f/EP1160-CUSA06801_00-8DAYSSIEE0000000-A0101-V0102.json	2018-05-23 20:21:22
CUSA06803	US	ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06803_00/3/f_7b68c35d03a18da615acbb7848d46beafefa9009686d88f3646c358f7ec46823/f/UP0571-CUSA06803_00-HAMPRDC000000001-A0101-V0102.json	2018-05-23 20:21:22
CUSA06805	US	ACA NEOGEO METAL SLUG	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06805_00/1/f_36aff409a1f35748d95e2971886b23dca31a215274f2ef182973d8b856b40b93/f/UP0571-CUSA06805_00-HAMPRDC000000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA06807	US	Battle Chasers: Nightwar	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06807_00/3/f_bd3bd3f2e45fc393b8b75142c1e2610b854f576ae6f3a3966a35af2ca75fd7b4/f/UP4389-CUSA06807_00-BATTLECHASERSUS0-A0103-V0100.json	2018-05-23 20:21:22
CUSA06808	US	Danganronpa 1.2 RELOAD	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06808_00/1/f_0a7179a53690d7b38abb678eb30d2e6c87db1274435415bd94c42c7165c6b673/f/UP1063-CUSA06808_00-DANGANRONPARLDUS-A0101-V0100.json	2018-05-23 20:21:22
CUSA06809	US	The Disney Afternoon Collection	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06809_00/1/f_f49d8215a39ea5d36a5239c7c6ea3982871ee7702e08efd673f893b67749d5ee/f/UP0102-CUSA06809_00-DISNEYLEGCOLLPS4-A0101-V0100.json	2018-05-23 20:21:22
CUSA06813	ASIA	超级连击王	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06813_00/1/f_ca2fc2bd47b91fa44bf57898516bdcc9dbc9cc916964f1a85938d3637120090b/f/HP1614-CUSA06813_00-SUPERCOMBOMAN0CN-A0101-V0100.json	2018-05-23 20:21:22
CUSA06816	JP	信長の野望・大志	1.07		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06816_00/8/f_0710c966cacc6320b2acfa7dd35e9ea4d7ed694e87736ee01b370b1ecd543a1f/f/JP0106-CUSA06816_00-HDDBOOT000000001-A0107-V0100.json	2018-05-23 20:21:22
CUSA06819	EU	The Sexy Brutale	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06819_00/2/f_607b6897a98830a5c82241bb1acf5842ba73be4abaed6178ac6c409017b6a558/f/EP2972-CUSA06819_00-THESEXYBRUTALE01-A0101-V0100.json	2018-05-23 20:21:22
CUSA06820	EU	Kismet	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06820_00/11/f_08c64ad3437c73b34ac983f0b0e3fed0058df9ec502aa219cae0fde1f58fb0a5/f/EP0542-CUSA06820_00-KISMETPS4EUR0000-A0101-V0108.json	2018-05-23 20:21:22
CUSA06821	EU	Allumette	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06821_00/2/f_5d535eca036eb15c6e07d37e788985620aa0950326c4108ba935007641874698/f/EP2893-CUSA06821_00-PENROSEALLUMETTE-A0101-V0100.json	2018-05-23 20:21:22
CUSA06824	US	Earthlock: Festival of Magic	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06824_00/4/f_546037a2071bf1ed48d7e25dca9b8f4c9d0198908edff51f7e7a66d8cee5fb55/f/UP1188-CUSA06824_00-EARTHLOCKPS4USA0-A0104-V0100.json	2018-05-23 20:21:22
CUSA06829	EU	Stardew Valley	1.20		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06829_00/6/f_d10ac3f9ecbd05c9b24b79550433bd5d59f480c90a7a89c24e160df8e6597700/f/EP2319-CUSA06829_00-STARDEW00000SIEE-A0120-V0100.json	2018-05-23 20:21:22
CUSA06836	US	8DAYS	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06836_00/3/f_ac144db31a8fa984f1d5d1daf157dba47cdd836450e6b67ac7ed6c6b6d9ee598/f/UP1340-CUSA06836_00-8DAYSSIEA0000000-A0101-V0101.json	2018-05-23 20:21:22
CUSA06839	US	Stern Pinball Arcade	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06839_00/6/f_aadad0cab371c89b420abb741edbd5d8ee85b31199c524e6cfdf6194c36a1450/f/UP2058-CUSA06839_00-HDDBOOTPBS000001-A0104-V0100.json	2018-05-23 20:21:22
CUSA06840	US	Stardew Valley	1.20		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA06840_00/6/f_286553c31ff528b50b9515f62f505e1bb48e32a251ea35a109d95761cde5a2c6/f/UP2456-CUSA06840_00-STARDEW00000SIEA-A0120-V0100.json	2018-05-23 20:21:22
