Title ID	Region	Type	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPJI00057	JP	PSP	どっちもメチャメチャドッチメチャ®（PS3®・PSP®用）	http://zeus.dl.playstation.net/cdn/JP9000/NPJI00057_00/PFQQKshKXLibB7QkTFKBGQCiixOYIuWF7gV1YF68BVeR6Kq3IQK6eCal2vLBb0TnWnuRDpjR8wFIaFlTWdpFOXDF8OttDkb0Gi342.pkg	JP9000-NPJI00057_00-0000000000000001				255794656	
NPJG00116	JP	PSP	ModNation™ 無限のカート王国 ポータブル	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00116_00/JptQy6WBp2MBUOgFwDqYjSvYHQQGvPaqIPbesPG1K7JAVFHUPxVlMjeHSRcfDVeDI8uFKeKXKl1W7QxJqIgdvDhuAbfpCr7xnvIP5.pkg	JP9000-NPJG00116_00-00000000000MNPSP				802806528	
NPJH90084	JP	PSP	剣闘士 グラディエータービギンズ (DEMO) 第２弾 ～追撃の女剣闘士	http://zeus.dl.playstation.net/cdn/JP0048/NPJH90084_00/QnT5apAoISdC8QWrbGMoHMS1R6cwy7xdU3QsN2RmbFl9IRgKcoFbig9Jq2LXoQJ39O3cw9Sl2bUSw5jCx94yALC6iki4TOjyQcaV9.pkg	JP0048-NPJH90084_00-0000000000000102				120322848	
NPJH90073	JP	PSP	LUNAR HARMONY of SILVER STAR (DEMO)	http://zeus.dl.playstation.net/cdn/JP0747/NPJH90073_00/XxmJsmME566dGMm6LQ2qglyMfFdujhorqyjusDl0lAGN6Kb3dhbr1MBp5H1FmQIlPFnQLT2a0d9ixI3I64e4UanLW5xNDu7ea3ytI.pkg	JP0747-NPJH90073_00-2009100615460000				225130624	
NPEF00109	EU	PSP	TEKKEN 2	http://zeus.dl.playstation.net/cdn/EP0700/NPEF00109_00/5Wgw1u7UWMOjWplAIXCvtFBA9mWor0RkHPYiBmlUS1yHBdf8fjgXev1dWVGKtKwI.pkg	EP0700-NPEF00109_00-GTEKKEN2XX000ITA				508681920	
NPEF00044	EU	PSP	SimCity 2000	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00044_00/OujJx6XfNsDfYhDb0g1Tvr0wFoulwOFVhOSW48ag2BshAyKlHSqMFoNh29LaqVo0yRWyXXDMYTQGqpDdBimRq0xLiLut4AdWbBgNI.pkg	EP0006-NPEF00044_00-GSIMCITY2I000001				33165792	
NPEE00001	EU	PSP	Crash Bandicoot®	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00001_00/6eLh71oI7CqRMydM1lTJCmRRoOeiqG3dMOwA3x6q0p4GBYueWScF5YxS1XfjDy7cenLKlrXDrOhDyUnDT2lGJ7R1PnpI5LpDNx0DO.pkg	EP9000-NPEE00001_00-GCRASHBANDI00001				483573840	
NPEF00042	EU	PSP	Command Conquer Retaliation	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00042_00/59D3NKJ8HwuNPwBLisLYgXT9XlKiGAUNVFlOCvfNKWXq3gMAM4kNCbr3L9YI5GgICDlQRvjX2nm5cdXDQxBN1wY2lrtCfnBK3eFLH.pkg	EP0006-NPEF00042_00-GREDALERTI000001				730050160	
NPEF00163	EU	PSP	RESIDENT EVIL DIRECTOR'S CUT	http://zeus.dl.playstation.net/cdn/EP0102/NPEF00163_00/zkbSzgctCnmpPUfqEsvovbqtDxxtPDychfJKryrCxpaeKwqJSwKzfAxnuTcPPfrs.pkg	EP0102-NPEF00163_00-GRESIDENTE000FRE				336098608	
NPEF00199	EU	PSP	Resident Evil 3: Nemesis	http://zeus.dl.playstation.net/cdn/EP0102/NPEF00199_00/zGrmzYqrvRigqxFmdrlKGqVJdGNpFXwecvisvYViPjWGWbbQxcKbUDkebuLbAYHd.pkg	EP0102-NPEF00199_00-GRESIDENTE000FRE				378829808	
NPEF00198	EU	PSP	RESIDENT EVIL 2	http://zeus.dl.playstation.net/cdn/EP0102/NPEF00198_00/ITNquQHnSVFAkstypgEfgCeYhovECpQjIluUDgJLemqSizPXphxdFgYbwTDcexjs.pkg	EP0102-NPEF00198_00-GRESIDENTE000FRE				798026064	
BLET70016	EU	PSP	BATTLEFIELD 3 Open Beta	http://zeus.dl.playstation.net/cdn/EP0006/BLET70016_00/RKLDpbPqssvdMNGMdhHBnMtSgqGpytPYDUXXfZSKxIeiDtjpJxzaBAtjOKLbbMPo.pkg	EP0006-BLET70016_00-BF3OPENBETA00000				1229792304	
NPEE00001	EU	PSP	Crash Bandicoot®	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00001_00/aRj7SrwYKnKy7h9IudkTxS7XOx1gxjMH56SM1P7XpdK58fSF35LPPcF3byPpUSqhKt5KFYokPpsQiQsMEAy5WMEaTJ1gEtWyKwo83.pkg	EP9000-NPEE00001_00-GCRASHBANDS00001				483577040	
NPEE00026	EU	PSP	CTR™: Crash Team Racing	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00026_00/I9lpJqtsYMOCa855A4JEBAOwu0bgwfVsaOeFDRVUOV1n5q7agBAI5x8gVjR3JEJP8rDeVgVkadN1jXF9HK4wje0dXVhOCgrh1iJ1I.pkg	EP9000-NPEE00026_00-GCRASHTEAS000001				338976496	
NPEE00006	EU	PSP	MediEvil®	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00006_00/oWeGQ9Yk7RdcUIOPYlUSFM2hSEbfd0sDk7nX1WBVFMivecc7C8si319xw9qOOXwaQuxis7EkN3plA5lM5j8t1oLipTrXQC3W45ViR.pkg	EP9000-NPEE00006_00-GMEDIEVILS000005				341115488	
UCET01373	EU	PSP	LittleBigPlanet™ BetaTrial	http://zeus.dl.playstation.net/cdn/EP9000/UCET01373_00/X59taQVpqvar7kDHFNRScYG8iO6wQjrPmc3U4fqYQLxr8PPiaENdQSN2ocxi72tXwbxbto7K0AflgxQOKIYN2ccBtvet1NF2UQxU6.pkg	EP9000-UCET01373_00-LBPPSPBTRI000001				1373999840	
NPEG90032	EU	PSP	God of War: Ghost of Sparta	http://zeus.dl.playstation.net/cdn/EP9000/NPEG90032_00/TLi63GUDvElmgenjv8hhK4p09QeSCTg3KTa4yie6vNl6I2WjhvlA0uunK3feogCl.pkg	EP9000-NPEG90032_00-GODOFWARGOS00001				97560288	
NPEF00098	EU	PSP	Oddworld Abes Oddysee	http://zeus.dl.playstation.net/cdn/EP4134/NPEF00098_00/Y8OH3wADL1TBygt5UBiAGIXxGKldsJj1v1TYgTUFQ7iiWCXrc4Nvu5IqdDBhBJrdbyOtX8s7lWWnkF2y7Ck02AqqDtPrBabmhR8E8.pkg	EP4134-NPEF00098_00-GABESODDWO000SPA				486830112	
NPJI00006	JP	PSP	GLOBAL FORCE～New Battle Nation	MISSING	JP9000-NPJI00006_00-0000000000000001				0	
NPJI00014	JP	PSP	Rally Cross	MISSING	JP9000-NPJI00014_00-0000000000000001				0	
NPJI00017	JP	PSP	Philosoma	MISSING	JP9000-NPJI00017_00-0000000000000001				0	
NPJI00008	JP	PSP	Gekisou TomaRunner	MISSING	JP9000-NPJI00008_00-0000000000000001				0	
NPJI00035	JP	PSP	WipeOut	MISSING	JP9000-NPJI00035_00-0000000000000001				0	
NPJI00020	JP	PSP	Jet Moto	MISSING	JP9000-NPJI00020_00-0000000000000001				0	
NPJI00044	JP	PSP	Alundra (The Adventures Of Alundra)	MISSING	JP9000-NPJI00044_00-0000000000000001				0	
NPJI00055	JP	PSP	Addie no Okurimono: To Moze from Addie	MISSING	JP9000-NPJI00055_00-0000000000000001				0	
NPJI00070	JP	PSP	Fire Panic	MISSING	JP9000-NPJI00070_00-0000000000000001				0	
NPJI00069	JP	PSP	Rapid Racer	MISSING	JP9000-NPJI00069_00-0000000000000001				0	
NPJI00072	JP	PSP	WarHawk	MISSING	JP9000-NPJI00072_00-0000000000000001				0	
NPJI00081	JP	PSP	Pocket MuuMuu	MISSING	JP9000-NPJI00081_00-0000000000000001				0	
NPJI00082	JP	PSP	Vib-Ribbon	MISSING	JP9000-NPJI00082_00-0000000000000001				0	
NPJI00079	JP	PSP	Pocket Jiman	MISSING	JP9000-NPJI00079_00-0000000000000001				0	
NPUI94355	US	PSP	Motor Toon Grand Prix (PSX)	MISSING	UP9000-NPUI94355_00-0000000000000001				262797072	
NPJH90167	JP	PSP	ゴッドイーターバースト 体験版	http://ares.dl.playstation.net/cdn/JP0700/NPJH90167_00/CdyoLEeawEcI2mpjbSWlmn6dJaiAR3hY2tMwgeTpANWKo7XCTjvrelHVqd3K9pjYAJGsNOMfN1qb176QXIxGOEh4PCdQejWXjsA6v.pkg	JP0700-NPJH90167_00-DOWNLOADABLEDEMO				191419488	
NPJH90201	JP	PSP	太鼓の達人ぽ～たぶるＤＸ 体験版	http://zeus.dl.playstation.net/cdn/JP0700/NPJH90201_00/HjDPjlnZBfitVBCDvCIHZHeXuUbAfASIRvnBcdFdGsFTJmGgvVzqeeEtIxcVRmwljFtsxrqtedbbyUuXHUVdhMVPvULisqHCESRlq.pkg	JP0700-NPJH90201_00-TAIKODXDLGDEMO01				64764688	
NPJH90200	JP	PSP	ラグナロク～光と闇の皇女～ The First Ending	http://ares.dl.playstation.net/cdn/JP0747/NPJH90200_00/nPniFTRijhjPRyWfUTZIWDAucAoayakLcJCwmROMibQuSgulaysUncOexqYgfrvDrIhzKxMVrOXXjiKBLulblagQztwBidcTchvjT.pkg	JP0747-NPJH90200_00-0000000000000001				276436336	
NPJH90216	JP	PSP	フロンティアゲート体験版	http://ares.dl.playstation.net/cdn/JP0101/NPJH90216_00/kSOeuCZJADHuvFaGyegDsXYtdhpSIsUkvsimyQqFqPtMkUljQugehTaZlZrDNkDvZOVllvJETdzsfMyoFtFLShWeuhIPhNBqtfbPZ.pkg	JP0101-NPJH90216_00-0000111122220001				232042128	
NPJH90336	JP	PSP	俺に働けって言われても 乙 体験版	http://zeus.dl.playstation.net/cdn/JP0016/NPJH90336_00/RdKAuIoAKIjZgZeNVaDRpihDXuQYgQlQATvcTvQzSFAwCNyqGeoDrlPFEcSAzUChwazJcsYBwYDuAdNlmFfbzmHnygHQouosnVYNx.pkg	JP0016-NPJH90336_00-1111000000000000				90180384	
NPJH90180	JP	PSP	ワールド・ネバーランド ～ナルル王国物語～体験版	http://ares.dl.playstation.net/cdn/JP0034/NPJH90180_00/KQeioCCfRvcosUCbGNqZmXwjmUpJxEEKaWQBoVgndEwWsLceNVAzlJWwGeSXzUCAIudbMEdgnINJzyuihxaJBEpWmayluWiiulSee.pkg	JP0034-NPJH90180_00-ALTHIPSPTRIAL001				188925232	
NPJH90328	JP	PSP	機装猟兵ガンハウンドEX 体験版	http://zeus.dl.playstation.net/cdn/JP0037/NPJH90328_00/PRquvVzleFLsraFNQFrffwgUpaSLQqcGglFvBPbTmfVzIIcyeJtJUQBmvdfKOVorayFTXeFoaKwExqHWcwWUNsknalpVJKvClsLJA.pkg	JP0037-NPJH90328_00-0078039344558888				85846464	
NPJH90335	JP	PSP	討鬼伝　体験版(PSP®版)	http://zeus.dl.playstation.net/cdn/JP0106/NPJH90335_00/vwiGGDbucgVAdSEVDBkmTaoItsqMtKDCUxfWNtUVlhRRdyfxTshAecZYAJGKpeospRxJvhppMIrnsJQYsDTRNjVFhsghBvrGPiyKy.pkg	JP0106-NPJH90335_00-PKGTOUKIDENTRIAL				338790800	
NPJH90348	JP	PSP	討鬼伝 極　アクション体験版	http://zeus.dl.playstation.net/cdn/JP0106/NPJH90348_00/bAluPDjantfDXVeBbLgOifRWQAGBDOEHCqfAvShVdqsliudGADFthAzVuolvoavsUiUXepswspxomhOnncTOWNNthCWZtYxpBLohG.pkg	JP0106-NPJH90348_00-PKGTOUKIDENDEMO0				249588704	
NPJH90279	JP	PSP	フォトカノ体験版	http://zeus.dl.playstation.net/cdn/JP0117/NPJH90279_00/jifwfJamnWRfpazoKogkYlserlHgojswRrUOWGiSrFBHmUbFPmgBIhSQgWKzkfimFqBXfplgCPNGNxwNlMJTGtlRhLSrmtzRJVmNr.pkg	JP0117-NPJH90279_00-0000000000000000				1571757632	
NPJH90234	JP	PSP	ぷよぷよ！！たいけんばん	http://zeus.dl.playstation.net/cdn/JP0177/NPJH90234_00/fotKSCddddZiwbJLeZXUOZHgZiitGZGiRUnBeDVGmwoTrOiqFewwweMWubHWIopJdJfTXkgOjncQgktjmxfMDUVYATadkdwkWiaSw.pkg	JP0177-NPJH90234_00-PUYOPUYO20THANIV				29012000	
NPJH90154	JP	PSP	クロヒョウ 龍が如く新章 体験版	http://ares.dl.playstation.net/cdn/JP0177/NPJH90154_00/Ayq8iRgL1CwBVpGESSn5VoIrvmVmph4dcPd6LJP75w1ud5GkoOFS4Lqhh2f31ij749ieiDFTAIjY8T6ujwtjwSC77pESTfpsK09Rh.pkg	JP0177-NPJH90154_00-KUROHYOTKB000001				202570112	
NPJH90274	JP	PSP	クロヒョウ2 龍が如く 阿修羅編　体験版	http://ares.dl.playstation.net/cdn/JP0177/NPJH90274_00/zISyJtoJEIQrMnjgXfsFaylllDCiFUihXyNwNUkBKISKOGNwWVfiryXHqGJGRuaVbPYBBKUXUvbnZgqZDyUNyXErIJOrAYDKhdBNy.pkg	JP0177-NPJH90274_00-KUROHYO2TKB00001				267795376	
NPJH90185	JP	PSP	DJ MAX PORTABLE 3 体験版	http://zeus.dl.playstation.net/cdn/JP0287/NPJH90185_00/cWNtIAmPodyMJfpUbmnlyBdvqYUTnrizSPdNEGytUfNVgacDoVQACGlKaVHWnFhintNkgzRZCSNLconSZXrECUnaeGrqywKJiIXPS.pkg	JP0287-NPJH90185_00-DJMAXPORTABLE3DM				41252288	
NPJH90284	JP	PSP	リトルウィッチ パルフェ 黒猫魔法店物語　体験版	http://zeus.dl.playstation.net/cdn/JP0287/NPJH90284_00/YURuTbImToHubXnVfnyZYnhzLIhuOqKbFDgPUgGyQjZzsXZomIpgqMyHadmNpanSzLLUFYzMUvtAhVpuVwwQENMZZEMFHGphaLXtp.pkg	JP0287-NPJH90284_00-0000000000000000				177282384	
NPJH90287	JP	PSP	白銀のカルと蒼空の女王　体験版	http://zeus.dl.playstation.net/cdn/JP0287/NPJH90287_00/tIKwlEoVgEHSOVTEbVjlkQGPufyOBrqLPeoiMCNuICAfINrbLhBVrGhvAJhGlFQmstmJVjMnuNbzjXSAHOQFrAsxmOcmqDoybqeCF.pkg	JP0287-NPJH90287_00-0000000000000000				236916096	
NPJH90285	JP	PSP	白衣性恋愛症候群　体験版	http://zeus.dl.playstation.net/cdn/JP0287/NPJH90285_00/GvZerbjmTkuPcpWQklGOHulGIXLrMCFgNqXnhZDAJTFwwojPcTSXyYczlQTYmppCIUgdAWRKyTFAXcXnKIKPocermWNhPibOihyQt.pkg	JP0287-NPJH90285_00-0000000000000000				131170288	
NPJH90019	JP	PSP	ひぐらしデイブレイクPortable（体験版）	http://zeus.dl.playstation.net/cdn/JP0394/NPJH90019_00/Fjyj4ce2GuM3NMFYrojV91fS3eLuA9EQrJwshW4EHsceBDG1irHJtfSgf5YBmrg2BDaHNiGQa3IKeQUSXSEj8nsvkbyTBams6SFGq.pkg	JP0394-NPJH90019_00-0000111122223333				86983520	
NPJH90081	JP	PSP	家庭教師ヒットマンREBORN！ 絆のタッグバトル　体験版	http://zeus.dl.playstation.net/cdn/JP0507/NPJH90081_00/YCnGRjS3wEjLaHchOpYWNxtC9uyKcNbAXB2S16GSg1r21rmv1lWIaAlGuxHTUTAwnYtB0g4xQokevysoQwfC9b72fgrnTMIXpQUQ3.pkg	JP0507-NPJH90081_00-0001000120100225				10361248	
NPJH90152	JP	PSP	勇者３０ SECOND　豪華体験版	http://zeus.dl.playstation.net/cdn/JP0507/NPJH90152_00/3G9T3YWD5UBlqPqiXUlyg3eQKtuwY0S0qCw99HDCuNcRXDTa7gFK8yJQBvI2oV6gmUKCyjcW5dV8RvbUAmgUYLW7LHKrBKdFMwMQ9.pkg	JP0507-NPJH90152_00-1000000000000302				49228144	
NPJH90177	JP	PSP	勇者３０ SECOND　「真・勇者大戦」体験版	http://zeus.dl.playstation.net/cdn/JP0507/NPJH90177_00/DCkGYNoeayabDmaIhNJclRxSRdYkzKpoZSOXmNLcYgVDCpqiyWUQinpROGIBhBamRorwvQWUpoJRFtNIeXyJntRUSuspsEpjnkspl.pkg	JP0507-NPJH90177_00-1000000000000322				9986224	
NPJH90015	JP	PSP	喧嘩番長３～全国制覇～体験版	http://zeus.dl.playstation.net/cdn/JP0604/NPJH90015_00/PqiWyKIDBnfAyLyEvYmW88mXRH8CybxRdvwGVX34f9LHR4axAQExTMgpjCngUXIflV6iD4fsc8gJ23of2Tc2QO2sqCpgqBINeW8Dx.pkg	JP0604-NPJH90015_00-MENCHBEEEEEEEEAM				52211680	
NPJH90339	JP	PSP	うたの☆プリンスさまっ♪MUSIC2 たいけんばん！	http://zeus.dl.playstation.net/cdn/JP0578/NPJH90339_00/pXEhMsIhxeIkGDYHRqepsJCSvKiPTKVgmUVgtOgPmVouNyqgmeujfbpzSvpIeuviHmkAHwlSGYDfAHhPlghSYOEuYcLIjjuKFamey.pkg	JP0578-NPJH90339_00-0000000000000000				125845232	
NPJH90003	JP	PSP	ガンダムバトルユニバース　無料体験版	http://zeus.dl.playstation.net/cdn/JP0700/NPJH90003_00/5Ee98jCIJaewRb0rCmPQRWoXL4GcmmFhav3plaX9OsghGu8e3eLAS7IMt4kX2HTmmIWLKECcPcHtYB7ftrNrqvSBr4Hsfrp9g0Csp.pkg	JP0700-NPJH90003_00-0000000000000000				20927152	
NPJH90083	JP	PSP	.hack Link 体験版	http://zeus.dl.playstation.net/cdn/JP0700/NPJH90083_00/W6Q3jf9Lm17CVOAPH7hl16vO2KghvM9wh75rfQCjgbN5Jc2e0QKiRDkdrfJnXTxava4qINgd1dHolYsAH5kfQw3PdlKuudCaXlevl.pkg	JP0700-NPJH90083_00-0000000000000001				49626224	
NPJH90123	JP	PSP	ACE COMBAT X2 JOINT ASSAULT 体験版	http://ares.dl.playstation.net/cdn/JP0700/NPJH90123_00/AURvUqmnM2rwKBJ6EyxSs97OCjyQu2naJRsvui9uVoaMnyfQei6ySsI5TGtrBqp99fnGCyQxfY84HtuqfMx8DJRSY3EONfylldw3c.pkg	JP0700-NPJH90123_00-ACECJOINTASSAULT				123410112	
NPJH90205	JP	PSP	ＮＡＲＵＴＯ－ナルト－ 疾風伝　ナルティメットインパクト　体験版	http://ares.dl.playstation.net/cdn/JP0700/NPJH90205_00/vfwOeptVyZnZMYwqvzBCApkksCimVTqkRRPRcrLLkqUgzniLsAqEsTvcthIgzyubnjiBTiqiGUncnFfYPgvprYtjIYlvSghfzsAkR.pkg	JP0700-NPJH90205_00-NARUIMPACTDEMO01				76514112	
NPJH90176	JP	PSP	ぱすてるチャイムContinue 無料体験版	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90176_00/eIkJVbI1FLb1I7sbICttS0hDF9bGPcYuhjECtws4U2U03bg8Bl2wvmlVRFoEEdkeqqlesNiRnlp6Lw84S74wNtd3G5nQQm5C1B6c4.pkg	JP0745-NPJH90176_00-PASTELCHIMECONTI				257202384	
NPJH90221	JP	PSP	コープスパーティー Book of Shadows無料体験版	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90221_00/wgAPkGiugpRbBaRxmHhpwLrvkfoFyoekYFMahTQqPiIIobDCpQhcPWAQipNrJBOVyuQCtWeZcLhJeaOFqUFdpqfEykZTWIlbskGVA.pkg	JP0745-NPJH90221_00-CORPSEPARTYBOOKS				234364608	
NPJH90275	JP	PSP	車輪の国、向日葵の少女　無料体験版	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90275_00/agJlnjtECBSoNHirKyQfouSkrAKYqpXCpNkGZwTbXKrTwlAFongCGMsOCJPJgHkeezjaVXWjqPEfpHXqddAcOWbmmewgPNjfTvEnA.pkg	JP0745-NPJH90275_00-SYARINTRIVERSION				202819648	
NPJH90340	JP	PSP	花咲くまにまに体験版	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90340_00/rjKMKEGBVwJrrlHfMgZJgLPKmBmLOGWNttRVsbBqGzDDhLgpgomWAdZHTrVdcbZNlnerLUmwSRRyXqnbPunsJSFOWbWiLOSiBshVp.pkg	JP0745-NPJH90340_00-HANASAKUMANIMANI				427814816	
NPJH90334	JP	PSP	ダンジョントラベラーズ２ 王立図書館とマモノの封印 体験版（PS Vita対応）	http://zeus.dl.playstation.net/cdn/JP0761/NPJH90334_00/MfCdCWUVntxQbYEmtERqPIztBYFkjtnJZYcaywIVxnxxXRFvMQPGgyaggaRIbkwEowFzqFKkmimbEKbMFNRIPRumuQQTmhUCoYFdT.pkg	JP0761-NPJH90334_00-DT2TRIALVERSIONV				192429664	
NPJH90206	JP	PSP	ToHeart2 ダンジョントラベラーズ 体験版	http://ares.dl.playstation.net/cdn/JP0761/NPJH90206_00/IvckaEdxOzqGDUphrbpEJdzgoJiFTkbQmEKjKPLFbGhMTzaKtJPVLwvxpQOCfAZAwOlBVbecSGirnVJQMwFKfHXMFvVHiYFYUzpvU.pkg	JP0761-NPJH90206_00-T2DT2011AQUAPLUS				223358976	
NPJH90324	JP	PSP	ダンジョントラベラーズ２ 王立図書館とマモノの封印 体験版	http://ares.dl.playstation.net/cdn/JP0761/NPJH90324_00/enksmhZBuHNCDMPtDDDQFbBvwXbTaXJCGqxzzomQpvDwDrcmyXSwEpPvSzCYiwyTozoxiGoabPVpEzavZTHlQfdzegFAUZndzCIUv.pkg	JP0761-NPJH90324_00-DT2TRIALVERSION0				192428640	
NPUG70089	US	PSP	SOCOM: Fireteam Bravo 3 Demo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70089_00/vjqX6LKCQFb3wjc3CVYbWWL8CvwOSQ84fYgqI29kkNyvYUdEXSewQPgl79psJHNPG33SbKHc5G05rI4h9NiilLUMcyiVGA09WflyI.pkg	UP9000-NPUG70089_00-FIRETEAMBRAVO3DM				244884704	
NPJI00054	JP	PSP	マジカルダイスキッズ	http://zeus.dl.playstation.net/cdn/JP9000/NPJI00054_00/HWmAEiPlgvKeAfGn7EOch1DuvGOtg0akYv7N6VSy4vIJwMNydK1OQNevGa4RRGgC5EPfdCaDpIxnFu8uYoh5yGG3jlpvK9Y3IfgwE.pkg	JP9000-NPJI00054_00-0000000000000001				104350176	
NPEE00044	EU	PSP	Vib-ribbon™	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00044_00/VkYhOSdsKnsOkZrNfJZeZxtNmlpBXEpUyATlQnpUXolxaqsSzvBDovqSFbncPvsY.pkg	EP9000-NPEE00044_00-GVIBRIBBON000ITA				26794576	
BLET70000	EU	PSP	METAL GEAR ONLINE PREMIERE β	http://zeus.dl.playstation.net/cdn/EP0101/BLET70000_00/3JFfG1JDa78BEDTaEg9y2wkcisswFOLUX50iBRwxRpiyLcuYsGSYtpNghXrkTe1LTgUlSruMEm7JIrMhKULtSOHy2wpaY8RF8rf9E.pkg	EP0101-BLET70000_00-METALGEARONLINEB				776501776	
NPEH00084	EU	PSP	CLADUN: This is an RPG!	http://zeus.dl.playstation.net/cdn/EP1063/NPEH00084_00/LXwMxYEUihzIyUkoanIZtCWGPJRnMEDoMexKTVkcoNqsfxBSbZNCpjqegxCPLRMX.pkg	EP1063-NPEH00084_00-0000000000000000				195445008	
NPEE00057	EU	PSP	Rally Cross™	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00057_00/iZFucVEdhXmlxRnyDCHRYsESnDBbVRxAgPpashbBCXrvWioaFwgbYdKSufeTlTpD.pkg	EP9000-NPEE00057_00-GRALLYCROS000DUT				106519968	
NPEE00074	EU	PSP	Spyro 2™: Gateway To Glimmer	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00074_00/ZmCeOzVEwhANmQTqRlIMIQfFIRAIugaefyNoruxOOGUEnihcmEMvpAZMLPqbcVtB.pkg	EP9000-NPEE00074_00-GSPYRO2GAT000DUT				360278864	
NPEE00075	EU	PSP	Spyro 3™: Year Of The Dragon	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00075_00/KgfCOtCxoXdDAeDFAyAXkdrvFIMBzdjSiHxbCjaRrrfPscLfnhhCcZTkXRNHaXIu.pkg	EP9000-NPEE00075_00-GSPYRO3YEA000DUT				356153952	
NPEE00076	EU	PSP	Spyro The Dragon™	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00076_00/hMlzQuSJXYqYIqynwpaFrcnLoxfHoPqjElZuudzaucRPGLSMCzezFuAxUtMqBLoN.pkg	EP9000-NPEE00076_00-GSPYROTHED000DUT				345805776	
NPEE00001	EU	PSP	Crash Bandicoot®	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00001_00/6kCjtrnhcLMitAUaGAfBbfM03XskNyKBVH18WLUYBp06weUxs3WiCBaRXI6M9d4C3sTH0oCLV8DjmFRsvBLt9binku6vDlS7TIDaB.pkg	EP9000-NPEE00001_00-GCRASHBANDF00001				483600224	
NPJI00054	JP	PSP	Magical Dice Kids	MISSING	JP9000-NPJI00054_00-0000000000000001				0	
NPUI94308	US	PSP	UNKNOWN TITLE	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94308_00/Rj8x4wYyHrTlOm7XsYbYB75aR5IeixwICm0gjwyYVllVuJYkFSuDoWRAevxiVuoDGwhGTc63E0dsXKHbQpIIvggyrSSQ6NfAe1q8G.pkg	UP9000-NPUI94308_00-0000000000000002				105840848	
ULES01340	EU	PSP	Obscure: The Aftermath	http://zeus.dl.playstation.net/cdn/EP4005/ULES01340_00/5fh5BV1emGHecxM5HvgLyNYbBNmLkIWtENFxrq4Cq2wundmEK8SJ2OURm1MrqH2fssgMRIH346Viygi9vMJ9F5stoiAXNtMHVWYJE.pkg	EP4005-ULES01340_00-GPCOBSCURE000001				867121520	
ULES01358	EU	PSP	Ben 10 Alien Force: Vilgax Attacks	http://zeus.dl.playstation.net/cdn/EP0367/ULES01358_00/UuI4SeNrUYcG37n4a5U8PtDmthaWId4e27VGrPGeKbx4a6kqdwbCCvy4LX8j9kmnP4YPjPV8ckqDsG0e9raqBMq52opSRQ3LYQcIQ.pkg	EP0367-ULES01358_00-GPCBEN10AL000001				811770368	
NPUI94355	US	PSP	Motor Toon Grand Prix	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94355_00/WDlQG2tX4Yhx72tlq365kGPAHjH6rmcFe442PmdQpvQmvTpjCai99KCdnh91NC13PmDpoV6xy87xjSVQTE58sdkfbWG1D3XsYRlvR.pkg	UP9000-NPUI94355_00-0000000000000001				262797072	
NPJI00079	JP	PSP	ポケットじまん	http://zeus.dl.playstation.net/cdn/JP9000/NPJI00079_00/QEeYerKVFvnBluVhAIgSyfBoEfcSEAiFsArOoQFnoJRvCuwYpvsTrEduQTcavQjSSZXtWQssYBxVfQsZyIfbuZtGGcAUByNqkBuvc.pkg	JP9000-NPJI00079_00-0000000000000001				106250480	
NPJH50376	JP	PSP	ヴィーナス＆ブレイブス	http://zeus.dl.playstation.net/cdn/JP0700/NPJH50376_00/xZKxRfmvMVkaBjimEclaBZSkOhvdfPYeWBDLSYBrnKfVTyXfSfIgiRMOUVXqEKPeSOmMevUpwRwjIKIdGMBKqXKKAtxvsmLsnPxvv.pkg	JP0700-NPJH50376_00-00VENUSANDBRAVES				471121856	
ULES00339	EU	PSP	Me and My Katamari	http://zeus.dl.playstation.net/cdn/EP0700/ULES00339_00/Bq1p8nf6fsU1NIac66K2BgkoOKTWJwh5bhCgc1k2IQYnrwXw96EDNm0qUsfhbJQEd1cogTh2SWHttaYrGkufv9yVPcvg3m6eBb3uf.pkg	EP0700-ULES00339_00-GPCMEMYKAT000001				1177900128	
